@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
45,admin.,single,secondary,no,-11,yes,no,cellular,5,may,247,1,-1,0,no
32.375604,technician,single,secondary,no,8.366038,no,no,cellular,23.186113,may,1032.307921,4.636883,-1,0,yes
52.000329,housemaid,married,secondary,no,9.932412,no,no,cellular,10.918288,oct,127.254421,1.401707,92.941035,1.671333,yes
59,blue-collar,married,primary,no,179,yes,no,unknown,5,may,55,3,-1,0,no
47,technician,married,primary,no,187,yes,no,unknown,9,may,165,1,-1,0,no
62,retired,married,secondary,no,816,no,no,cellular,1,sep,28,2,-1,0,no
42,management,single,tertiary,no,10907,no,no,cellular,4,may,74,3,-1,0,no
31.17393,services,single,secondary,no,147.242911,no,no,cellular,15,jun,137.027384,1,-1,0,yes
34,entrepreneur,married,secondary,no,456,yes,yes,cellular,28,aug,137,8,-1,0,no
42,technician,single,secondary,no,0,yes,no,unknown,7,may,275,4,-1,0,no
40,technician,single,tertiary,no,825,yes,no,cellular,20,apr,38,1,335,1,no
50,admin.,divorced,secondary,no,1111,yes,no,cellular,17,apr,50,1,-1,0,no
49,entrepreneur,married,primary,no,199,no,no,unknown,13,may,113,2,-1,0,no
63.023198,management,married,secondary,no,4189.488342,yes,no,cellular,13.989064,may,858.639305,2,-1,0,yes
30,admin.,married,secondary,no,124,no,no,telephone,16,jun,161,2,-1,0,no
29,technician,single,secondary,no,778,yes,no,unknown,6,jun,1994,2,-1,0,no
43,technician,married,secondary,no,297,yes,no,cellular,14,oct,119,3,-1,0,no
28.506315,management,single,secondary,no,1038.396978,no,no,cellular,23.832431,aug,709.023143,1,-1,0,yes
48,blue-collar,married,primary,no,559,yes,no,unknown,15,may,1231,2,-1,0,no
54.983121,management,married,secondary,no,385.696139,no,no,cellular,11.619418,aug,263.898618,1,90,3.649483,yes
49.991213,management,married,primary,no,3357.485737,no,no,cellular,9.659264,nov,239.594084,3.260957,-1,0,yes
31,services,married,secondary,no,-331,yes,no,unknown,23,may,203,5,-1,0,no
30,management,married,tertiary,no,877,no,no,cellular,13,aug,202,1,83,5,no
38,blue-collar,single,tertiary,no,14058,no,no,telephone,17,jul,293,20,-1,0,no
24,services,married,secondary,no,4500,yes,no,cellular,11,may,733,2,-1,0,yes
37,blue-collar,married,primary,no,543,yes,no,unknown,21,may,281,1,-1,0,no
33,technician,single,tertiary,no,316,no,no,cellular,21,aug,126,3,-1,0,no
38.591276,services,married,secondary,no,247.425224,yes,no,cellular,19.280592,may,1024.641916,4.98213,-1,0,yes
49.895644,admin.,married,secondary,no,3834.033025,no,no,cellular,19.968275,apr,253.093303,1.181764,7.207684,0.161618,yes
32.252853,management,married,tertiary,no,955.175983,no,no,cellular,17.119765,oct,247.929407,1.769921,92.119263,0.544909,yes
55,technician,married,secondary,no,0,no,no,cellular,19,nov,336,1,-1,0,no
37,management,divorced,secondary,no,1287,yes,no,cellular,14,may,432,1,-1,0,no
48.108498,housemaid,married,secondary,no,9.856444,no,no,cellular,14.001278,oct,163.284589,1.113647,96.039521,1.95296,yes
31.499412,blue-collar,married,secondary,no,538.841603,no,no,cellular,22.342851,jul,1002.36762,9.55686,-1,0,yes
50.432731,management,married,tertiary,no,331.918564,yes,no,cellular,14.209728,may,458.643727,3.921083,358.121915,2.111573,yes
38,blue-collar,divorced,secondary,no,595,yes,no,cellular,7,may,245,3,-1,0,no
45.391891,admin.,married,secondary,no,782.515902,no,no,cellular,13.656973,feb,538.269698,1,283.375191,3.961307,yes
35.138482,technician,married,secondary,no,856.796977,no,no,cellular,12.779244,may,709.253825,2.066658,-1,0,yes
58.121554,management,married,tertiary,no,4.207237,no,no,cellular,20.157164,oct,196.686448,1,161.261455,2.326953,yes
42,management,divorced,tertiary,no,221,yes,no,unknown,7,may,720,2,-1,0,no
44.433177,management,married,primary,no,3432.311606,no,no,cellular,16.690075,nov,733.636867,3.567753,-1,0,yes
29.547668,management,single,secondary,no,1716.591347,no,no,cellular,5,oct,241.464563,1.76043,-1,0,yes
32.949838,management,married,secondary,no,1507.665217,no,no,cellular,20.93883,apr,236.727829,1.716297,132.110594,1.694564,yes
41.456818,admin.,married,secondary,no,45.64902,yes,no,cellular,16.81518,jul,1286.14194,4.098842,-1,0,yes
40,student,married,secondary,no,260,no,no,unknown,20,jun,197,6,-1,0,no
48.970819,technician,married,secondary,no,202.792154,no,no,cellular,7.272057,apr,223.80293,1.933705,36.871483,0.17643,yes
51.023843,blue-collar,married,tertiary,no,2855.957746,no,no,cellular,21.12955,aug,814.111352,4.398373,7.948873,0.016263,yes
62.282592,management,married,tertiary,no,304.749248,no,no,cellular,12.227112,apr,575.265761,1,-1,0,yes
34.615457,management,married,secondary,no,-588.187063,yes,no,cellular,6.127698,jul,651.49187,2.178828,193.485602,2.025399,yes
66.483716,admin.,married,secondary,no,4670.438759,no,no,cellular,12.099432,mar,246.05827,1,-0.992785,0.657258,yes
34,management,married,tertiary,no,297,yes,no,cellular,26,aug,63,4,-1,0,no
36.835747,management,married,tertiary,no,1330.83387,no,no,cellular,29.868889,apr,297.033933,1.074185,79.420297,2.973529,yes
49,admin.,married,secondary,no,381,no,no,cellular,5,aug,504,2,-1,0,no
31,technician,single,tertiary,no,454,no,no,cellular,4,feb,73,3,-1,0,no
51,housemaid,divorced,tertiary,no,370,yes,no,cellular,19,aug,109,3,-1,0,no
51,retired,divorced,secondary,no,1679,no,no,cellular,12,aug,417,1,365,9,yes
27,management,single,unknown,no,3196,no,no,cellular,9,feb,10,2,-1,0,no
29,technician,married,tertiary,no,858,yes,no,cellular,12,jun,234,7,330,1,no
34.749883,management,married,secondary,no,-513.321791,yes,no,cellular,24.204438,may,912.124583,2,29.021373,1.999379,yes
38,unknown,single,tertiary,no,0,no,no,cellular,11,sep,260,3,95,3,yes
34,blue-collar,single,secondary,no,1239,yes,no,cellular,18,jul,90,1,-1,0,no
41,technician,single,tertiary,no,1646,yes,no,cellular,4,feb,261,1,184,6,yes
42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,-1,0,no
61,housemaid,married,primary,no,848,no,no,cellular,27,apr,605,1,187,1,no
31,unemployed,single,primary,no,406,no,no,cellular,4,feb,736,1,-1,0,yes
42.382104,blue-collar,married,secondary,no,2149.437451,yes,no,cellular,29.88167,may,928.855456,16.034042,-1,0,yes
49,management,single,secondary,no,61,yes,no,cellular,29,jan,185,2,246,1,no
27.295535,blue-collar,single,secondary,no,214.888736,no,no,cellular,3.531079,mar,373.423496,2.668454,-1,0,yes
54.273794,blue-collar,single,secondary,no,1109.52884,no,no,unknown,10.776615,jun,1547.560252,1,-1,0,yes
36,management,married,tertiary,no,1852,no,no,unknown,8,may,362,1,-1,0,no
41,blue-collar,married,secondary,no,-217,yes,no,cellular,11,may,313,1,349,3,no
32,admin.,single,secondary,no,45,yes,yes,cellular,14,may,908,3,344,7,no
26,student,single,secondary,no,203,no,no,cellular,16,nov,104,1,196,1,no
32,blue-collar,married,secondary,no,150,no,no,cellular,5,feb,210,1,-1,0,no
31,blue-collar,single,secondary,no,-219,yes,no,unknown,30,may,66,2,-1,0,no
47,admin.,single,secondary,no,1544,yes,no,cellular,6,apr,104,1,312,1,no
36,blue-collar,married,secondary,no,1587,yes,no,cellular,28,jul,200,2,-1,0,no
39,entrepreneur,married,unknown,no,98,yes,no,telephone,15,may,59,3,367,1,no
29,blue-collar,single,primary,no,950,yes,no,unknown,4,jun,135,3,-1,0,no
63.321605,student,single,primary,no,293.999785,no,no,cellular,5.001404,oct,95.479658,1,86.116499,1.27379,yes
44,technician,single,secondary,no,244,yes,no,cellular,12,aug,1735,4,-1,0,yes
41.906231,management,married,secondary,no,4936.897447,no,no,cellular,8.8293,may,283.240308,1.152895,-1,0,yes
40.708523,technician,married,tertiary,no,2669.363241,yes,no,cellular,24.874383,aug,761.79591,1.329758,121.341456,2.64982,yes
25,admin.,married,secondary,no,242,yes,no,cellular,30,jul,62,12,-1,0,no
26,services,divorced,secondary,no,74,yes,no,unknown,23,may,106,6,-1,0,no
29,blue-collar,single,secondary,no,-20,no,yes,cellular,21,jul,574,1,-1,0,yes
33,management,married,tertiary,no,296,no,no,cellular,16,jul,90,2,-1,0,no
55,unemployed,married,tertiary,no,4809,yes,no,cellular,21,nov,223,2,186,3,no
58,technician,married,secondary,no,175,no,no,cellular,12,aug,92,4,-1,0,no
25,services,single,secondary,no,3217,yes,no,unknown,28,may,24,1,-1,0,no
42,admin.,single,secondary,no,30,yes,no,cellular,4,feb,98,1,266,3,no
64.981968,management,married,tertiary,no,11021.316676,no,no,cellular,25.730202,sep,324.50755,1.169692,-0.887955,0.050568,yes
46.328607,management,married,secondary,no,1290.766682,no,no,unknown,13.276132,jun,1524.949551,1,-1,0,yes
41,admin.,married,tertiary,no,1287,no,no,unknown,16,jun,286,1,-1,0,no
44,management,married,tertiary,no,4460,no,no,telephone,31,jul,168,2,-1,0,no
22,technician,single,secondary,no,333,no,yes,telephone,12,nov,129,1,-1,0,no
58,entrepreneur,married,secondary,no,2,no,no,unknown,16,jun,684,1,-1,0,no
28,admin.,single,secondary,no,1323,yes,no,unknown,3,jun,361,1,-1,0,no
46.541842,management,married,secondary,no,373.504686,no,no,cellular,13.679768,aug,288.496724,1,90.831276,3.643388,yes
47,self-employed,married,secondary,no,1121,no,no,unknown,20,jun,454,6,-1,0,no
33,management,married,secondary,no,3935,yes,no,cellular,6,may,765,1,342,2,yes
37,technician,married,unknown,no,47,no,no,unknown,19,jun,374,3,-1,0,no
42,blue-collar,married,secondary,no,179,yes,no,cellular,17,nov,96,1,-1,0,no
27.903223,blue-collar,single,secondary,no,220.973726,no,no,cellular,22.260074,mar,389.893309,1.441994,-1,0,yes
24,blue-collar,married,secondary,no,-254,yes,yes,unknown,27,may,290,2,-1,0,no
41,unemployed,married,primary,no,819,no,no,cellular,9,feb,244,3,-1,0,no
32.319762,blue-collar,married,secondary,no,1875.96763,no,no,cellular,15.472253,may,718.827022,2,-1,0,yes
37,blue-collar,married,secondary,no,342,yes,no,cellular,12,may,340,2,175,1,no
29,blue-collar,married,unknown,no,486,yes,no,cellular,6,may,422,1,363,1,no
27.348103,management,single,secondary,no,769.536472,yes,no,cellular,9.816149,may,571.085817,1.922591,-1,0,yes
51,blue-collar,divorced,primary,no,837,no,no,telephone,30,jul,41,2,-1,0,no
36,services,single,secondary,no,1482,yes,no,cellular,18,nov,177,2,174,1,no
51,blue-collar,married,secondary,no,160,yes,no,cellular,7,may,136,1,359,1,no
50,technician,married,tertiary,no,3337,yes,yes,telephone,31,jul,24,14,-1,0,no
26,blue-collar,single,secondary,no,856,yes,yes,cellular,30,jul,95,5,-1,0,no
48,management,married,tertiary,no,7289,yes,no,cellular,2,feb,316,3,-1,0,no
49,blue-collar,divorced,primary,no,15,yes,no,unknown,27,may,550,7,-1,0,no
39,management,single,tertiary,no,416,no,no,cellular,23,oct,56,4,-1,0,no
62.712069,retired,married,secondary,no,3865.164372,no,no,cellular,18.426419,apr,269.109841,1.733693,41.844105,0.810245,yes
37,self-employed,married,tertiary,no,137,no,no,cellular,13,aug,244,6,-1,0,no
52.414842,blue-collar,married,secondary,no,2204.276157,yes,no,cellular,30.030615,jun,1047.477896,14.660297,-1,0,yes
40,blue-collar,single,secondary,no,3,no,no,cellular,19,nov,998,1,-1,0,yes
58.676203,services,single,secondary,no,376.857029,no,no,cellular,26.668149,may,1061.709487,2.574565,-1,0,yes
40,blue-collar,married,primary,no,1206,no,yes,telephone,16,jul,201,5,-1,0,no
58,blue-collar,married,secondary,no,0,no,yes,cellular,14,apr,101,5,-1,0,no
48,blue-collar,single,secondary,no,312,yes,yes,cellular,3,feb,369,2,-1,0,no
32.00322,management,married,secondary,no,880.397313,yes,no,cellular,10.209483,feb,851.682407,1.033149,276.89127,4.99139,yes
34,management,single,secondary,no,524,no,no,unknown,13,aug,9,1,-1,0,no
43,blue-collar,married,secondary,no,105,no,yes,cellular,4,jul,668,2,-1,0,no
54,services,married,secondary,no,386,yes,no,cellular,2,aug,155,2,-1,0,no
45.910655,management,divorced,secondary,no,-88.750797,no,no,cellular,17.313212,oct,268.902165,1,-1,0,yes
53.288539,housemaid,married,secondary,no,0.364909,no,no,cellular,23.951847,oct,161.243565,1,97.497738,1.740955,yes
48,management,married,tertiary,no,263,yes,no,unknown,5,may,350,2,-1,0,no
27,technician,single,tertiary,no,808,yes,no,cellular,15,may,578,1,364,1,no
32.568908,management,married,secondary,no,-9.037398,yes,no,cellular,16.952894,may,658.297302,1.293192,286.914898,1.0745,yes
47,self-employed,married,tertiary,no,2303,yes,no,cellular,6,may,323,2,364,1,no
39.062217,blue-collar,single,secondary,no,472.960429,no,no,cellular,23.064817,jul,714.73914,6.335359,-1,0,yes
33,blue-collar,married,primary,no,3074,no,no,cellular,18,nov,679,1,-1,0,no
41,management,married,tertiary,no,6563,no,no,cellular,27,aug,136,8,-1,0,no
44,management,single,tertiary,no,5063,no,no,cellular,27,oct,418,2,-1,0,yes
48,management,married,tertiary,no,0,no,no,cellular,26,aug,60,5,-1,0,no
49.425514,management,married,tertiary,no,614.12531,no,no,cellular,17.076898,may,298.333246,3.275556,94.386269,3.435906,yes
50,blue-collar,married,secondary,no,810,yes,no,unknown,14,may,19,14,-1,0,no
36,blue-collar,married,secondary,no,1409,no,no,unknown,17,jun,235,2,-1,0,no
44.325515,management,married,secondary,no,649.373975,no,no,cellular,15.753348,oct,302.865289,1.288626,528.090698,2.113707,yes
22.393762,services,single,secondary,no,108.035724,no,no,cellular,16.534783,apr,128.984794,1.924845,-1,0,yes
47.783324,admin.,married,secondary,no,2202.668515,no,no,cellular,15.273677,feb,200.805769,1.260054,47.584245,0.642827,yes
40.168843,management,married,tertiary,no,2943.995686,no,no,cellular,19.325653,aug,866.694872,9.359522,-1,0,yes
33,management,single,tertiary,no,349,no,no,cellular,22,aug,182,1,-1,0,no
32,technician,married,secondary,no,84,no,yes,cellular,29,jul,403,3,-1,0,no
57,technician,divorced,secondary,no,63,yes,no,unknown,5,may,242,1,-1,0,no
40,entrepreneur,married,tertiary,no,3571,no,no,unknown,9,jun,222,3,-1,0,no
37,blue-collar,single,primary,no,6969,yes,no,unknown,20,may,412,1,-1,0,no
31.312331,management,married,secondary,no,2502.688137,no,no,cellular,7.930684,nov,428.195231,2,50.225362,6.741173,yes
42,entrepreneur,married,primary,no,149,no,no,cellular,20,aug,94,2,-1,0,no
68,retired,divorced,secondary,no,4189,no,no,telephone,14,jul,897,2,-1,0,yes
29,technician,single,secondary,no,113,no,no,cellular,12,feb,328,2,183,4,yes
38,technician,single,secondary,no,0,yes,no,cellular,7,apr,196,2,-1,0,no
56.711841,blue-collar,married,secondary,no,1010.791822,no,no,cellular,7.898577,jun,1192.383641,1.771498,-1,0,yes
25.854864,management,married,secondary,no,8,no,no,cellular,22.203543,apr,103.209011,2.000675,-1,0,yes
63,retired,married,primary,no,1084,no,no,cellular,14,oct,201,1,183,1,no
36.999388,management,married,secondary,no,1480.187917,no,no,cellular,22.533638,apr,243.735252,1.255051,91.078834,0.748516,yes
48.5181,blue-collar,married,secondary,no,4102.457871,no,no,cellular,6.357546,oct,341.347883,2,77.44595,2.410966,yes
29.349936,services,single,secondary,no,487.352993,no,no,cellular,16.003179,may,978.555783,3.032087,-1,0,yes
35,management,married,tertiary,no,8,yes,no,unknown,23,may,55,4,-1,0,no
37.734506,management,married,secondary,no,1511.234832,no,no,cellular,16.075905,apr,268.615919,1,3.706791,0.079886,yes
44,management,married,tertiary,no,795,no,no,cellular,28,aug,99,24,-1,0,no
27,student,single,secondary,no,213,no,no,cellular,27,mar,378,1,-1,0,yes
20.366638,student,single,secondary,no,302.693862,no,no,cellular,25.945312,apr,225.818175,1.563335,-1,0,yes
32.776243,services,single,secondary,no,161.746056,no,no,cellular,19.50972,may,173.353529,1.747029,-1,0,yes
26.563374,management,single,secondary,no,8.817116,no,no,cellular,20.887784,apr,105.598675,2.008225,7.693878,1.043801,yes
49,services,married,secondary,no,5673,no,yes,cellular,4,aug,357,3,-1,0,no
34.352912,blue-collar,single,secondary,no,472.865675,no,no,cellular,20.923524,jul,722.006859,6.031099,-1,0,yes
43.958257,blue-collar,married,secondary,no,2033.2618,no,no,cellular,6.627937,may,447.640318,1,176.474999,1.854124,yes
64.48194,management,married,tertiary,no,1338.902133,no,no,cellular,28.324489,apr,344.257249,6.87898,76.226152,1.712186,yes
60.012527,management,married,tertiary,no,10074.839361,no,no,cellular,16.766586,jun,309.845984,1.603605,29.07515,0.254731,yes
48.577031,management,married,tertiary,no,1242.803016,no,no,cellular,20.504144,may,331.948849,2.609427,0.746058,1.747391,yes
45.958015,blue-collar,married,secondary,no,2111.932107,yes,no,cellular,13.491033,may,709.317947,2.739977,-1,0,yes
56,management,divorced,tertiary,no,1016,yes,no,unknown,9,jun,184,5,-1,0,no
31.697349,management,married,tertiary,no,1330.939081,no,no,cellular,30,apr,296.999149,1,67.035248,2.998587,yes
38.124889,management,single,tertiary,no,5126.351497,no,no,cellular,21.366456,oct,218.692045,3.119238,157.476824,4.559595,yes
53,admin.,married,secondary,no,225,yes,no,cellular,20,apr,304,1,340,1,no
34,management,married,tertiary,no,436,yes,no,cellular,17,apr,28,1,345,1,no
52.38255,blue-collar,married,secondary,no,33.815839,no,no,cellular,21.474293,aug,529.233562,2,-1,0,yes
42,management,married,tertiary,no,0,no,no,cellular,13,aug,325,2,-1,0,no
37.941215,management,married,secondary,no,76.631248,no,no,cellular,6.945742,may,601.627309,3.786342,-1,0,yes
36,blue-collar,married,secondary,no,63,yes,no,unknown,2,jun,56,8,-1,0,no
51.597548,management,married,tertiary,no,595.301121,no,no,cellular,20.339746,may,312.567489,2.86101,122.758503,2.369642,yes
39.753874,management,married,tertiary,no,2466.693742,yes,no,cellular,26.346373,aug,1026.055573,6.199822,-1,0,yes
36.620526,management,single,tertiary,no,5336.218806,no,no,cellular,24.637439,oct,191.291602,1.058945,38.219266,1.658726,yes
53,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,317,1,180,2,yes
30,technician,married,tertiary,no,1570,yes,no,cellular,26,may,260,1,-1,0,no
33,blue-collar,married,primary,no,191,yes,no,unknown,9,may,162,2,-1,0,no
59.401473,management,married,tertiary,no,9743.063516,no,no,cellular,19.920122,jun,204.795085,1.997664,9.104746,0.133103,yes
60,admin.,married,secondary,no,1025,no,no,cellular,6,aug,388,8,-1,0,no
52,management,married,tertiary,no,-970,yes,no,cellular,4,feb,489,1,-1,0,yes
37,technician,married,secondary,no,1063,yes,no,cellular,31,jul,413,2,-1,0,no
38,management,divorced,unknown,no,0,yes,no,cellular,18,nov,96,2,-1,0,no
44,services,single,secondary,no,5045,yes,no,cellular,21,nov,20,6,175,15,no
29,student,single,secondary,no,872,yes,no,unknown,7,may,230,1,-1,0,no
36,blue-collar,divorced,secondary,no,2843,no,no,cellular,12,feb,473,1,182,1,no
51.895965,blue-collar,married,secondary,no,-1.088637,no,no,cellular,18.060414,aug,594.725052,2.280259,-1,0,yes
52,management,married,secondary,no,-588,yes,no,cellular,22,jul,81,4,-1,0,no
33,blue-collar,married,secondary,no,139,yes,yes,cellular,18,may,732,2,291,5,yes
44.201727,blue-collar,married,secondary,no,2037.060301,no,no,cellular,6.623411,may,448.224095,1,174.260132,1.270053,yes
42,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,71,1,-1,0,no
48.426484,management,married,primary,no,1901.668319,yes,no,unknown,17.654168,jun,1070.142921,13.560216,-1,0,yes
53,blue-collar,married,primary,no,238,yes,no,cellular,11,may,238,2,361,5,no
46.225731,management,married,primary,no,3321.237333,no,no,cellular,8.599419,nov,244.95235,2.044083,53.656009,0.551218,yes
54,management,divorced,tertiary,no,0,no,yes,cellular,10,jul,88,1,-1,0,no
34,management,married,tertiary,no,1518,yes,no,cellular,20,nov,128,2,-1,0,no
46,technician,married,secondary,no,57,no,no,unknown,28,may,796,1,-1,0,yes
40,technician,married,tertiary,no,0,no,no,cellular,19,aug,44,1,-1,0,no
26.203419,management,married,secondary,no,172.743752,no,no,cellular,12.881268,may,525.516771,1,-1,0,yes
25,student,single,secondary,no,8,no,no,cellular,22,apr,107,2,-1,0,yes
33,blue-collar,married,primary,no,1165,yes,no,unknown,21,may,420,2,-1,0,no
50,services,single,secondary,no,72,no,no,unknown,8,may,141,2,-1,0,no
33,technician,married,tertiary,no,16992,yes,no,unknown,29,may,58,1,-1,0,no
31,technician,married,secondary,no,2363,yes,no,unknown,13,may,247,1,-1,0,no
29,technician,married,tertiary,no,43,yes,no,unknown,20,may,68,2,-1,0,no
37,management,single,tertiary,no,9,no,no,cellular,26,aug,484,2,-1,0,no
49.723759,management,married,primary,no,3612.873152,no,no,cellular,13.117507,nov,230.472783,1,12.077715,0.122902,yes
51.568661,retired,married,secondary,no,8203.972014,no,no,cellular,16.482103,jun,154.607177,2,34.129945,1.787691,yes
30,management,single,tertiary,no,424,no,no,cellular,16,apr,298,4,-1,0,yes
29.243588,technician,married,secondary,no,4507.830331,yes,no,cellular,11.003944,may,743.743079,1.999261,-1,0,yes
35,admin.,married,tertiary,no,1145,yes,no,cellular,2,feb,82,2,-1,0,no
